"Latitud";"Longitud";"Numero_Intersecciones";"LTS";"ID_Nodo"
4.7444006;-74.1275953;2;1;49572
4.7444013;-74.1029021;1;1;49573
4.7444056;-74.1095152;3;3;49574
4.7444114;-74.0843961;2;4;49575
4.744413;-74.0431491;3;4;49576
4.7444147;-74.097397;2;3;49577
4.744416;-74.1211271;2;1;49578
4.7444164;-74.1287078;4;4;49579
4.7444204;-74.1004851;4;2;49580
4.7444363;-74.1248356;4;1;49581
4.7444396;-74.123142;2;1;49582
4.7444401;-74.0834572;3;2;49583
4.7444405;-74.0884335;2;1;49584
4.7444418;-74.054562;3;4;49585
4.7444454;-74.1096588;2;2;49586
4.7444492;-74.0717559;2;4;49587
4.7444505;-74.1135753;4;1;49588
4.7444553;-74.1157421;3;4;49589
4.744457;-74.0375995;3;2;49590
4.744457;-74.0223034;2;1;49591
4.7444617;-74.1023591;3;1;49592
4.7444623;-74.1182724;3;2;49593
4.7444634;-74.0223326;2;1;49594
4.7444643;-74.022263;2;1;49595
4.7444647;-74.0855084;2;3;49596
4.7444657;-74.1068054;3;2;49597
4.7444657;-74.0588005;2;4;49598
4.744467;-74.1264701;3;4;49599
4.744468;-74.1094313;3;3;49600
4.7444766;-74.122452;2;1;49601
4.7444791;-74.1193807;2;4;49602
4.7444805;-74.0318882;3;4;49603
4.7444814;-74.0473836;2;3;49604
4.7444858;-74.1164047;1;1;49605
4.7444859;-74.0961292;2;1;49606
4.7444862;-74.1088299;2;2;49607
4.7444863;-74.0972302;2;3;49608
4.7444883;-74.105987;2;4;49609
4.7444903;-74.0651557;3;3;49610
4.7444906;-74.0223731;3;4;49611
4.744491;-74.0945265;2;1;49612
4.7444996;-74.0843908;2;4;49613
4.7445012;-74.0222023;3;4;49614
4.7445058;-74.0654455;1;1;49615
4.7445079;-74.1238368;4;1;49616
4.7445097;-74.1150368;3;2;49617
4.7445099;-74.0933351;2;4;49618
4.7445112;-74.1168323;3;1;49619
4.7445114;-74.1290177;3;4;49620
4.7445122;-74.0741733;2;2;49621
4.7445258;-74.0936883;2;3;49622
4.744528;-74.1138361;3;1;49623
4.7445331;-74.08869;3;2;49624
4.7445355;-74.1201279;4;2;49625
4.7445358;-74.1099846;2;2;49626
4.7445365;-74.1182397;2;1;49627
4.7445389;-74.0661103;3;1;49628
4.7445404;-74.1025096;3;2;49629
4.7445411;-74.1211783;2;1;49630
4.7445424;-74.118451;2;1;49631
4.7445443;-74.1046081;2;2;49632
4.7445452;-74.1228756;3;2;49633
4.7445476;-74.0296275;2;4;49634
4.7445533;-74.0887459;2;2;49635
4.7445547;-74.1139015;3;2;49636
4.7445551;-74.1100631;2;2;49637
4.7445569;-74.0554151;2;4;49638
4.7445634;-74.1261894;3;4;49639
4.7445635;-74.0876997;2;1;49640
4.7445637;-74.0894115;2;2;49641
4.7445674;-74.084021;2;2;49642
4.7445742;-74.1222434;4;2;49643
4.7445778;-74.0326632;2;1;49644
4.74458;-74.0970002;1;1;49645
4.7445802;-74.1078885;3;2;49646
4.7445864;-74.1159778;3;4;49647
4.7445896;-74.0843872;2;4;49648
4.7445903;-74.1191176;4;4;49649
4.7445905;-74.0657537;2;1;49650
4.7445961;-74.0698576;1;1;49651
4.7445964;-74.1227311;2;2;49652
4.7445969;-74.0466162;1;2;49653
4.7445985;-74.1140924;3;2;49654
4.7446012;-74.0439886;3;4;49655
4.7446019;-74.0758709;2;1;49656
4.7446048;-74.0633937;3;4;49657
4.7446062;-74.129326;4;2;49658
4.7446068;-74.1268338;3;2;49659
4.7446087;-74.1180613;2;2;49660
4.744609;-74.0597677;2;2;49661
4.7446095;-74.0361946;1;1;49662
4.7446131;-74.101001;3;2;49663
4.7446174;-74.1034239;3;2;49664
4.7446215;-74.117843;4;2;49665
4.744622;-74.117553;2;1;49666
4.7446276;-74.0634726;2;1;49667
4.7446321;-74.1152797;3;4;49668
4.7446351;-74.1142415;3;1;49669
4.7446402;-74.0624176;2;1;49670
4.7446419;-74.0843919;3;4;49671
4.744646;-74.1213341;2;1;49672
4.7446468;-74.1225888;3;2;49673
4.744648;-74.1259429;3;4;49674
4.744648;-74.0476525;2;2;49675
4.7446483;-74.1011064;3;2;49676
4.744649;-74.0471843;2;3;49677
4.7446515;-74.071711;2;4;49678
4.7446532;-74.0368857;3;2;49679
4.7446537;-74.062466;3;1;49680
4.7446553;-74.1170997;2;1;49681
4.7446567;-74.0935362;2;4;49682
4.7446603;-74.1104899;2;2;49683
4.7446619;-74.0971583;2;3;49684
4.7446623;-74.0947604;3;2;49685
4.7446632;-74.091787;2;4;49686
4.7446691;-74.1143468;3;2;49687
4.7446707;-74.0844014;2;4;49688
4.7446713;-74.1064166;2;4;49689
4.7446724;-74.1207527;3;2;49690
4.7446732;-74.0891281;2;2;49691
4.7446737;-74.1171774;3;1;49692
4.7446744;-74.0539696;2;4;49693
4.744677;-74.1175364;4;1;49694
4.7446774;-74.1178148;2;1;49695
4.7446808;-74.1027629;3;2;49696
4.7446816;-74.1286313;4;4;49697
4.7446831;-74.0563511;2;4;49698
4.7446848;-74.1172973;3;1;49699
4.7446882;-74.1173716;2;1;49700
4.7446925;-74.0862889;2;3;49701
4.7446935;-74.0633656;2;4;49702
4.7446945;-74.0472859;2;3;49703
4.7446971;-74.0972797;2;3;49704
4.7446978;-74.1296266;2;1;49705
4.7447033;-74.124933;4;2;49706
4.7447059;-74.0637444;3;1;49707
4.74471;-74.1098515;1;2;49708
4.7447106;-74.1161993;3;4;49709
4.7447136;-74.1275837;2;1;49710
4.7447192;-74.0828351;2;4;49711
4.7447208;-74.04484;2;4;49712
4.7447237;-74.1065506;3;4;49713
4.7447259;-74.0627254;3;1;49714
4.7447275;-74.0960014;2;1;49715
4.7447307;-74.0844244;2;4;49716
4.7447348;-74.08937;4;2;49717
4.7447406;-74.0567771;3;4;49718
4.7447409;-74.1162533;2;4;49719
4.7447429;-74.0375522;3;2;49720
4.7447461;-74.1146084;3;1;49721
4.744748;-74.1066123;2;4;49722
4.7447481;-74.1107948;3;2;49723
4.7447529;-74.0337724;3;2;49724
4.7447544;-74.093659;2;4;49725
4.7447555;-74.1223203;4;2;49726
4.7447583;-74.0716969;2;4;49727
4.7447588;-74.0639058;3;2;49728
4.7447639;-74.1213912;3;1;49729
4.7447674;-74.0668381;3;2;49730
4.7447698;-74.1239268;4;1;49731
4.7447732;-74.0741552;2;2;49732
4.7447774;-74.1014642;2;2;49733
4.7447774;-74.0971058;2;3;49734
4.7447778;-74.1204602;3;2;49735
4.7447793;-74.1255607;3;4;49736
4.7447811;-74.0223737;3;4;49737
4.7447828;-74.0478679;2;3;49738
4.744783;-74.0639798;1;2;49739
4.7447864;-74.066447;1;1;49740
4.7447865;-74.1045124;2;2;49741
4.7447914;-74.0225327;2;4;49742
4.7447922;-74.0448154;4;4;49743
4.7447942;-74.0629821;3;1;49744
4.7448009;-74.093726;2;4;49745
4.7448025;-74.1229407;3;1;49746
4.7448107;-74.1148638;4;2;49747
4.7448153;-74.1185026;2;4;49748
4.7448172;-74.1110629;3;2;49749
4.7448216;-74.1101366;1;2;49750
4.7448225;-74.0844563;2;4;49751
4.7448297;-74.0222199;2;4;49752
4.7448301;-74.1172852;2;1;49753
4.7448317;-74.1016055;3;2;49754
4.7448419;-74.1164332;3;4;49755
4.744843;-74.1077889;3;2;49756
4.7448464;-74.126275;3;2;49757
4.7448468;-74.1301155;1;1;49758
4.7448468;-74.120267;3;2;49759
4.7448529;-74.1184285;2;4;49760
4.744854;-74.0430634;3;2;49761
4.744856;-74.0898431;2;2;49762
4.7448561;-74.0567616;3;4;49763
4.7448612;-74.1215747;2;1;49764
4.7448627;-74.1269134;3;2;49765
4.7448651;-74.0716968;2;4;49766
4.7448676;-74.1220665;3;1;49767
4.7448689;-74.0236284;2;4;49768
4.7448707;-74.120211;3;2;49769
4.7448747;-74.0369017;2;1;49770
4.7448789;-74.1292412;4;2;49771
4.7448797;-74.1069778;2;4;49772
4.7448806;-74.1113087;3;4;49773
4.7448826;-74.1183758;3;4;49774
4.744887;-74.0668002;2;2;49775
4.7448894;-74.1192314;3;2;49776
4.7448951;-74.0672447;4;2;49777
4.7448984;-74.1151345;4;4;49778
4.7448994;-74.1214449;3;1;49779
4.7449006;-74.0632983;4;4;49780
4.744902;-74.0869823;2;3;49781
4.744906;-74.1032821;3;2;49782
4.7449113;-74.1128594;2;1;49783
4.7449126;-74.1183365;2;4;49784
4.744916;-74.0623267;3;1;49785
4.7449192;-74.0369124;2;1;49786
4.7449193;-74.0471841;2;3;49787
4.7449336;-74.0970354;2;3;49788
4.7449372;-74.0946234;1;2;49789
4.7449422;-74.0478397;3;4;49790
4.7449423;-74.1166123;3;4;49791
4.7449438;-74.0772375;2;1;49792
4.7449466;-74.0983592;2;2;49793
4.7449513;-74.1115791;3;4;49794
4.7449527;-74.0958906;2;1;49795
4.7449534;-74.0478902;2;4;49796
4.7449555;-74.0893164;2;2;49797
4.7449565;-74.1088173;2;3;49798
4.7449566;-74.0971642;2;3;49799
4.7449575;-74.1199328;3;2;49800
4.7449615;-74.0369411;2;1;49801
4.7449629;-74.120867;3;1;49802
4.7449631;-74.1217834;3;1;49803
4.7449656;-74.0992843;2;2;49804
4.7449663;-74.1250289;3;4;49805
4.744973;-74.0447853;2;4;49806
4.744976;-74.0845182;2;4;49807
4.744978;-74.0950127;3;2;49808
4.7449785;-74.0456732;3;4;49809
4.7449799;-74.1205333;2;2;49810
4.7449801;-74.1154569;3;3;49811
4.7449883;-74.0903433;2;2;49812
4.7449899;-74.1182519;2;4;49813
4.7449926;-74.116702;3;4;49814
4.7449928;-74.0741595;2;2;49815
4.7449938;-74.0369933;2;4;49816
4.7449945;-74.0940242;2;4;49817
4.744995;-74.0577358;3;4;49818
4.7449986;-74.1275286;2;1;49819
4.7450015;-74.1285392;4;4;49820
4.7450017;-74.0772969;2;1;49821
4.745003;-74.1020952;3;2;49822
4.7450087;-74.0654004;1;1;49823
4.7450091;-74.0881175;2;2;49824
4.7450104;-74.0295726;2;4;49825
4.7450138;-74.0254488;3;4;49826
4.7450249;-74.0676582;3;2;49827
4.7450267;-74.110306;1;2;49828
4.7450317;-74.1044024;2;2;49829
4.745034;-74.1134311;3;1;49830
4.7450358;-74.1157393;3;3;49831
4.7450365;-74.1240185;4;2;49832
4.745037;-74.0657161;4;1;49833
4.7450401;-74.1196749;3;1;49834
4.7450458;-74.1215066;4;1;49835
4.7450463;-74.0439086;3;4;49836
4.7450557;-74.097357;2;1;49837
4.7450557;-74.0906018;2;2;49838
4.7450573;-74.0638027;2;1;49839
4.7450585;-74.1287929;3;1;49840
4.7450677;-74.0577275;3;4;49841
4.7450691;-74.0660753;3;1;49842
4.7450698;-74.0773338;3;1;49843
4.7450713;-74.1230381;3;1;49844
4.7450771;-74.1256611;4;2;49845
4.7450787;-74.0971063;2;3;49846
4.7450834;-74.1181633;2;4;49847
4.7450835;-74.116864;3;4;49848
4.745085;-74.0949606;1;2;49849
4.7450865;-74.0471083;3;3;49850
4.7450945;-74.1246726;3;4;49851
4.7451005;-74.0876187;2;3;49852
4.7451026;-74.0374951;4;4;49853
4.7451026;-74.0268289;2;4;49854
4.745106;-74.1023516;3;2;49855
4.7451063;-74.0836462;1;1;49856
4.745108;-74.0952284;2;1;49857
4.7451092;-74.0268947;2;4;49858
4.7451156;-74.1263685;3;1;49859
4.7451162;-74.1269922;3;2;49860
4.745117;-74.1104113;1;2;49861
4.7451175;-74.0223796;2;4;49862
4.7451183;-74.1300417;1;1;49863
4.7451188;-74.0941984;2;4;49864
4.7451213;-74.1085915;3;3;49865
4.7451219;-74.0969423;2;3;49866
4.7451258;-74.0944751;2;3;49867
4.7451283;-74.0908901;2;2;49868
4.7451304;-74.1181245;3;4;49869
4.7451308;-74.0269212;2;2;49870
4.7451332;-74.0676317;2;2;49871
4.745136;-74.115667;3;3;49872
4.7451404;-74.0983432;3;2;49873
4.7451425;-74.1212219;3;1;49874
4.7451454;-74.1194045;3;2;49875
4.7451482;-74.0487702;3;4;49876
4.7451504;-74.1076808;3;4;49877
4.7451554;-74.1150555;3;4;49878
4.7451583;-74.0222406;2;4;49879
4.7451656;-74.0651067;2;3;49880
4.7451662;-74.0269319;2;2;49881
4.7451684;-74.1180832;3;4;49882
4.7451717;-74.1170307;2;4;49883
4.7451747;-74.1025476;3;1;49884
4.7451761;-74.129151;4;1;49885
4.745179;-74.1180498;2;4;49886
4.7451795;-74.0622507;3;1;49887
4.7451795;-74.0465109;4;4;49888
4.7451805;-74.074201;2;2;49889
4.7451818;-74.0632068;4;4;49890
4.7451831;-74.0473343;2;2;49891
4.7451837;-74.1125121;3;4;49892
4.7451869;-74.0586946;3;4;49893
4.7451885;-74.1178288;3;4;49894
4.7451898;-74.1170858;2;4;49895
4.7451903;-74.0970519;2;3;49896
4.7451927;-74.1175477;3;4;49897
4.7451932;-74.0969048;2;3;49898
4.7451954;-74.1007131;2;2;49899
4.7451973;-74.1171639;4;4;49900
4.7451974;-74.1018149;1;1;49901
4.7451985;-74.1172682;2;4;49902
4.7452018;-74.0846139;2;4;49903
4.7452059;-74.118484;2;1;49904
4.7452067;-74.0957761;1;1;49905
4.7452184;-74.0586891;3;4;49906
4.745219;-74.0912564;2;2;49907
4.7452198;-74.1159616;3;3;49908
4.7452219;-74.0269308;2;2;49909
4.7452231;-74.0990676;2;2;49910
4.7452263;-74.0992157;2;2;49911
4.7452278;-74.1209592;3;1;49912
4.7452295;-74.0717062;2;4;49913
4.745231;-74.0880548;3;3;49914
4.7452379;-74.116566;2;1;49915
4.7452385;-74.1191275;3;2;49916
4.7452421;-74.0400956;2;4;49917
4.7452468;-74.1100006;3;2;49918
4.7452496;-74.066431;3;2;49919
4.745251;-74.1127695;3;4;49920
4.7452534;-74.1115041;3;4;49921
4.7452576;-74.0679743;1;1;49922
4.745263;-74.1079693;3;4;49923
4.7452655;-74.1043092;2;2;49924
4.745266;-74.0914578;2;2;49925
4.7452691;-74.1140541;3;2;49926
4.7452717;-74.0341313;2;2;49927
4.7452795;-74.0916032;2;4;49928
4.7452802;-74.1284589;3;4;49929
4.7452827;-74.0383274;4;4;49930
4.7452856;-74.1091094;2;2;49931
4.7452874;-74.1129108;2;2;49932
4.7452894;-74.0667754;3;2;49933
4.7452937;-74.0648702;2;3;49934
4.7452959;-74.047008;2;2;49935
4.7452976;-74.1241082;3;4;49936
4.7452981;-74.1162237;3;3;49937
4.7452983;-74.0915294;2;2;49938
4.745306;-74.1001064;3;2;49939
4.7453071;-74.1022581;3;2;49940
4.7453103;-74.0470695;3;3;49941
4.7453131;-74.1043049;2;2;49942
4.7453215;-74.1188564;3;2;49943
4.7453234;-74.1257589;4;1;49944
4.7453239;-74.0596188;3;4;49945
4.7453244;-74.1003661;2;2;49946
4.7453287;-74.1101936;2;2;49947
4.7453309;-74.1155696;3;2;49948
4.7453365;-74.0846557;3;4;49949
4.7453369;-74.1231232;3;1;49950
4.7453371;-74.0637221;1;1;49951
4.7453381;-74.10137;2;1;49952
4.7453397;-74.0496312;3;4;49953
4.7453424;-74.1006908;2;2;49954
4.7453443;-74.026913;2;2;49955
4.7453457;-74.0223944;2;4;49956
4.7453494;-74.0222657;2;4;49957
4.7453553;-74.1274971;2;1;49958
4.7453575;-74.1131827;3;2;49959
4.7453587;-74.0687212;2;2;49960
4.7453602;-74.0915683;4;4;49961
4.7453618;-74.124762;4;2;49962
4.7453642;-74.1030636;3;2;49963
4.7453699;-74.1164761;2;3;49964
4.7453718;-74.1082484;5;4;49965
4.745372;-74.1264789;3;2;49966
4.7453754;-74.1103494;3;2;49967
4.7453798;-74.1022244;3;2;49968
4.7453855;-74.101669;1;1;49969
4.745387;-74.0969552;2;3;49970
4.7453872;-74.1165723;4;3;49971
4.7453884;-74.1166788;2;1;49972
4.74539;-74.0316408;2;3;49973
4.7453997;-74.1146667;2;1;49974
4.7454026;-74.0716871;2;4;49975
4.7454055;-74.1171745;3;2;49976
4.7454075;-74.0916147;2;1;49977
4.74541;-74.1299412;1;1;49978
4.7454178;-74.1134165;4;2;49979
4.7454187;-74.1083496;2;3;49980
4.7454191;-74.0657005;1;1;49981
4.7454259;-74.1155193;3;2;49982
4.7454273;-74.0945995;2;4;49983
4.7454281;-74.1237455;3;4;49984
4.7454282;-74.0967771;2;3;49985
4.7454295;-74.0915058;2;4;49986
4.7454297;-74.0434554;1;1;49987
4.7454324;-74.1150028;3;4;49988
4.7454328;-74.0621202;2;1;49989
4.7454379;-74.1166026;2;1;49990
4.7454385;-74.127169;2;1;49991
4.7454394;-74.1185636;4;2;49992
4.7454411;-74.0916689;2;1;49993
4.7454434;-74.063122;4;4;49994
4.7454448;-74.1106164;3;2;49995
4.745446;-74.0318454;2;4;49996
4.7454489;-74.062173;3;1;49997
4.7454505;-74.0269023;2;2;49998
4.7454518;-74.0295313;2;4;49999
4.7454583;-74.1271113;4;2;50000
4.7454601;-74.1084492;3;4;50001
4.7454616;-74.0743;2;2;50002
4.7454715;-74.0470414;2;3;50003
4.7454721;-74.0888639;2;3;50004
4.745473;-74.1043237;2;2;50005
4.745473;-74.0690855;4;2;50006
4.7454743;-74.0391655;4;4;50007
4.7454764;-74.1157514;3;1;50008
4.7454773;-74.0660485;1;1;50009
4.7454865;-74.1085384;2;4;50010
4.7454911;-74.1137007;4;2;50011
4.7454945;-74.1153128;1;2;50012
4.7454952;-74.1092564;3;2;50013
4.7454959;-74.1114479;2;4;50014
4.7454991;-74.0269172;2;2;50015
4.7455027;-74.0539364;2;4;50016
4.7455107;-74.0949954;2;3;50017
4.7455112;-74.1182916;4;2;50018
4.7455122;-74.0438283;3;4;50019
4.7455176;-74.1108701;3;2;50020
4.7455207;-74.0919182;2;1;50021
4.7455215;-74.1234862;3;4;50022
4.7455224;-74.1210403;3;2;50023
4.7455224;-74.0846913;2;4;50024
4.745527;-74.1171805;3;2;50025
4.7455275;-74.0827121;2;4;50026
4.7455305;-74.0254035;2;2;50027
4.7455306;-74.0269426;2;2;50028
4.7455332;-74.1125264;2;2;50029
4.7455414;-74.0947577;2;4;50030
4.7455425;-74.0504923;3;4;50031
4.7455429;-74.126865;4;1;50032
4.7455505;-74.0269917;2;2;50033
4.7455514;-74.1087801;2;4;50034
4.745553;-74.0716543;2;4;50035
4.7455544;-74.1100171;1;2;50036
4.7455589;-74.0891466;3;3;50037
4.7455592;-74.1160227;3;2;50038
4.7455603;-74.1021405;4;2;50039
4.7455629;-74.095076;2;3;50040
4.7455652;-74.1015918;1;1;50041
4.7455656;-74.1084226;3;3;50042
4.7455667;-74.113969;4;2;50043
4.745568;-74.0270689;2;4;50044
4.7455754;-74.0395714;2;4;50045
4.7455756;-74.1283738;3;4;50046
4.7455787;-74.1117349;1;2;50047
4.7455796;-74.1111092;2;2;50048
4.7455839;-74.1080151;2;4;50049
4.7455935;-74.1258471;4;1;50050
4.7455991;-74.0673235;1;2;50051
4.7456109;-74.0951717;2;3;50052
4.7456115;-74.0474822;2;2;50053
4.7456145;-74.0224342;3;4;50054
4.7456149;-74.0636882;1;1;50055
4.7456187;-74.1232161;4;4;50056
4.7456229;-74.0676059;4;2;50057
4.7456236;-74.0630631;2;4;50058
4.7456263;-74.0948599;2;4;50059
4.7456288;-74.1248805;2;1;50060
4.7456293;-74.1163013;3;2;50061
4.7456295;-74.1029397;3;2;50062
4.7456327;-74.120742;4;2;50063
4.7456328;-74.1271407;2;1;50064
4.7456357;-74.0223013;2;4;50065
4.7456371;-74.1248541;4;1;50066
4.7456403;-74.0275739;2;4;50067
4.7456414;-74.067961;3;2;50068
4.7456416;-74.1265775;4;2;50069
4.745643;-74.1142684;3;2;50070
4.7456454;-74.0923059;2;1;50071
4.7456484;-74.1119774;1;2;50072
4.745653;-74.1113901;2;4;50073
4.7456531;-74.0696591;1;1;50074
4.7456673;-74.0953034;2;3;50075
4.7456716;-74.1171876;3;1;50076
4.7456728;-74.0966407;2;3;50077
4.7456743;-74.1171167;2;1;50078
4.7456753;-74.0358219;2;1;50079
4.7456799;-74.0650736;2;3;50080
4.7456809;-74.1079136;2;4;50081
4.7456818;-74.040015;4;4;50082
4.7456829;-74.1164728;2;1;50083
4.7456853;-74.042922;3;2;50084
4.7456864;-74.0663885;1;1;50085
4.7456886;-74.1166161;4;1;50086
4.7456954;-74.1238521;3;2;50087
4.7456955;-74.0511392;3;4;50088
4.7456964;-74.0895626;2;3;50089
4.7456981;-74.0970621;2;1;50090
4.7456988;-74.023965;1;1;50091
4.7457045;-74.1268903;3;1;50092
4.745705;-74.0667498;1;1;50093
4.7457077;-74.0949381;2;4;50094
4.7457086;-74.0630381;3;4;50095
4.7457099;-74.1020709;2;2;50096
4.7457116;-74.089606;2;3;50097
4.7457148;-74.1229491;4;4;50098
4.7457163;-74.1056815;2;2;50099
4.7457175;-74.1145985;3;2;50100
4.745718;-74.1094079;4;4;50101
4.7457189;-74.1122232;2;2;50102
4.7457223;-74.1204842;4;2;50103
4.7457248;-74.1043523;2;2;50104
4.7457296;-74.0970563;2;1;50105
4.7457321;-74.084689;2;4;50106
4.7457431;-74.0282332;3;4;50107
4.7457457;-74.0967646;2;3;50108
4.745752;-74.0570217;1;2;50109
4.745753;-74.0954529;2;3;50110
4.745761;-74.0970583;2;1;50111
4.7457619;-74.1014802;1;1;50112
4.7457652;-74.1020452;2;2;50113
4.7457653;-74.0648411;2;3;50114
4.7457663;-74.1145936;2;1;50115
4.7457704;-74.0284136;2;4;50116
4.745771;-74.0926969;2;1;50117
4.745778;-74.0897762;2;3;50118
4.745781;-74.1266229;3;1;50119
4.7457849;-74.0617838;1;1;50120
4.745785;-74.095383;2;3;50121
4.7457857;-74.0970854;2;1;50122
4.7457915;-74.0539383;3;4;50123
4.7457968;-74.1078062;2;4;50124
4.7457998;-74.1124722;3;2;50125
4.7457998;-74.0573108;1;2;50126
4.7458;-74.117194;3;1;50127
4.7458002;-74.0954708;2;3;50128
4.7458024;-74.1265481;2;1;50129
4.745803;-74.095324;2;2;50130
4.7458045;-74.0971197;2;1;50131
4.7458078;-74.1183819;3;2;50132
4.7458093;-74.1149052;4;4;50133
4.7458121;-74.1226653;4;4;50134
4.7458131;-74.0971727;2;1;50135
4.7458133;-74.0955298;3;3;50136
4.7458158;-74.1097924;2;4;50137
4.7458191;-74.0928598;2;1;50138
4.7458191;-74.0345262;3;2;50139
4.7458202;-74.1202062;4;4;50140
4.7458212;-74.1081373;2;1;50141
4.7458229;-74.0973094;2;1;50142
4.7458295;-74.0973894;2;1;50143
4.7458303;-74.028926;2;4;50144
4.7458304;-74.0929364;1;1;50145
4.7458341;-74.0955579;2;3;50146
4.7458387;-74.0952756;2;2;50147
4.7458413;-74.1282972;1;4;50148
4.7458446;-74.1028341;3;2;50149
4.7458451;-74.1151473;3;2;50150
4.7458507;-74.0619709;3;1;50151
4.7458555;-74.0518152;2;4;50152
4.745856;-74.0977143;3;2;50153
4.7458573;-74.0744139;2;2;50154
4.7458577;-74.0727371;1;1;50155
4.7458602;-74.125941;4;1;50156
4.7458656;-74.0898846;2;3;50157
4.7458679;-74.0476758;2;3;50158
4.7458709;-74.0793584;1;1;50159
4.7458721;-74.1285756;1;1;50160
4.7458766;-74.0437698;3;4;50161
4.7458775;-74.0979777;3;2;50162
4.7458782;-74.0408831;4;4;50163
4.7458817;-74.0899009;2;3;50164
4.7458827;-74.1148748;3;4;50165
4.7458853;-74.0294899;4;4;50166
4.7458868;-74.0951062;2;4;50167
4.7458901;-74.1289474;1;1;50168
4.7458935;-74.0620926;3;1;50169
4.7458945;-74.1153026;3;2;50170
4.7458967;-74.0952509;2;2;50171
4.7458972;-74.0965173;3;3;50172
4.7459003;-74.0469793;2;3;50173
4.7459012;-74.0982675;4;2;50174
4.7459029;-74.1080639;2;1;50175
4.7459045;-74.1223956;4;4;50176
4.7459075;-74.1249458;4;1;50177
4.7459083;-74.0223345;3;4;50178
4.7459123;-74.0705068;1;1;50179
4.7459126;-74.0650586;2;3;50180
4.7459127;-74.1154075;3;2;50181
4.7459177;-74.1199297;4;2;50182
4.7459177;-74.1113145;3;4;50183
4.7459265;-74.1077149;2;4;50184
4.7459294;-74.102482;3;2;50185
4.7459406;-74.0675892;1;1;50186
4.7459479;-74.0223573;2;4;50187
4.7459564;-74.1264966;2;1;50188
4.7459564;-74.0679398;1;2;50189
4.7459588;-74.1239416;3;2;50190
4.7459597;-74.0988544;3;2;50191
4.7459608;-74.0224797;3;4;50192
4.7459642;-74.1256381;3;1;50193
4.7459642;-74.1088261;2;3;50194
4.7459667;-74.0671745;2;1;50195
4.7459672;-74.1013858;1;2;50196
4.7459706;-74.1156397;4;1;50197
4.7459719;-74.114442;2;1;50198
4.7459725;-74.0952644;2;4;50199
4.7459734;-74.0223802;2;1;50200
4.7459741;-74.0720158;1;1;50201
4.7459823;-74.0623313;3;1;50202
4.7459875;-74.1019419;3;2;50203
4.7459934;-74.0224088;2;1;50204
4.7459972;-74.1221254;4;4;50205
4.7459983;-74.0224516;2;4;50206
4.7460003;-74.090021;2;3;50207
4.746001;-74.0846735;2;4;50208
4.7460038;-74.0224282;2;4;50209
4.7460071;-74.1043787;2;2;50210
4.7460094;-74.1196975;4;2;50211
4.74601;-74.1079871;2;1;50212
4.7460108;-74.0373321;2;2;50213
4.7460217;-74.0993972;2;1;50214
4.7460226;-74.0825983;2;4;50215
4.7460316;-74.1076413;2;4;50216
4.7460362;-74.1027333;3;2;50217
4.7460389;-74.0995943;2;1;50218
4.7460394;-74.0650504;2;3;50219
4.7460437;-74.0963263;2;3;50220
4.7460471;-74.1253969;3;1;50221
4.7460477;-74.0715326;3;4;50222
4.7460478;-74.047648;3;3;50223
4.7460521;-74.0958462;3;3;50224
4.7460527;-74.0727312;2;1;50225
4.7460567;-74.1079595;2;1;50226
4.7460588;-74.0477026;2;2;50227
4.7460636;-74.1129957;1;1;50228
4.7460657;-74.0539324;2;4;50229
4.7460668;-74.0953214;3;4;50230
4.7460676;-74.0998601;2;1;50231
4.7460686;-74.0912371;2;4;50232
4.7460705;-74.0625772;3;2;50233
4.7460725;-74.030599;4;4;50234
4.7460736;-74.0417331;4;4;50235
4.7460774;-74.1206277;1;1;50236
4.746079;-74.0985925;2;2;50237
4.7460796;-74.1159371;4;1;50238
4.7460819;-74.1000395;3;2;50239
4.7460861;-74.0846668;3;4;50240
4.7460891;-74.1184936;3;2;50241
4.7460903;-74.1218536;4;4;50242
4.7460906;-74.0565978;3;4;50243
4.7460912;-74.1177859;3;2;50244
4.7460918;-74.0962214;2;2;50245
4.746093;-74.1180541;3;1;50246
4.7460944;-74.0962019;2;2;50247
4.7460982;-74.0988473;4;2;50248
4.7460983;-74.1002012;3;2;50249
4.7460993;-74.1175016;3;1;50250
4.7460998;-74.0960068;2;3;50251
4.7461061;-74.1193951;4;2;50252
4.7461065;-74.0563005;2;2;50253
4.7461076;-74.1172166;3;2;50254
4.7461087;-74.0961055;2;2;50255
4.746119;-74.0771909;2;1;50256
4.7461244;-74.100469;3;2;50257
4.7461267;-74.0991034;2;2;50258
4.746127;-74.1162526;4;1;50259
4.7461293;-74.1132402;1;2;50260
4.7461338;-74.1251443;3;1;50261
4.7461346;-74.0901426;3;3;50262
4.746145;-74.0569743;3;4;50263
4.7461468;-74.1018679;2;2;50264
4.7461512;-74.1164951;3;1;50265
4.7461521;-74.1007368;3;2;50266
4.7461542;-74.0575596;2;4;50267
4.7461546;-74.084871;2;2;50268
4.7461603;-74.058524;2;4;50269
4.7461611;-74.096539;3;4;50270
4.7461617;-74.0570072;2;4;50271
4.7461701;-74.1166277;3;1;50272
4.7461703;-74.1026638;3;2;50273
4.746173;-74.0650431;2;3;50274
4.7461732;-74.022348;2;4;50275
4.7461768;-74.1167517;2;1;50276
